Číslo SME ;Provozovatel ;Adresa;Město ;PSČ;Telefon;e-mail;Kraj;ORP;Kategorie vozidel ;Druh stanice 
530116;DM SERVIS CB s.r.o.;Dobrovodská 2284;České Budějovice;37006;603462289;rdvorak@dmserviscs.cz;Jihočeský kraj;České Budějovice;C,M1,M2,M3,N1,N2,N3,T,Z;Vznětový motor,Zážehový motor
530117;Konela spol. s r.o.;Na Návsi 3;Staré Hodějovice;37008;603541966;tondanovacek@seznam.cz;Jihočeský kraj;České Budějovice;C,M1,M2,M3,N1,N2,N3,T,Z;CNG,LPG,Vznětový motor,Zážehový motor
530120;SPZone s.r.o.;Vrbenská 199/25;České Budějovice;37001;776152334;spzone@seznam.cz;Jihočeský kraj;České Budějovice;C,M1,M2,M3,N1,N2,N3,T,Z;CNG,LPG,Vznětový motor,Zážehový motor
530121;DOMITRUCK s.r.o.;Hlinská 681;České Budějovice;37001;387001021;sme@domitruck.cz;Jihočeský kraj;České Budějovice;C,M1,M2,M3,N1,N2,N3,T,Z;Vznětový motor
530122;Autoservis Čížek s.r.o.;České Vrbné 2347;České Budějovice;37011;603322549;info@autoserviscizek.cz;Jihočeský kraj;České Budějovice;M1,N1;Vznětový motor,Zážehový motor
530123;Michal Abel;Ledenická 603;České Budějovice;37006;773455281;abel.michal@seznam.cz;Jihočeský kraj;České Budějovice;M1,N1,N2,T;Vznětový motor,Zážehový motor
530203;SME Kájov s.r.o.;Dvorská 196;Kájov;38221;380750995;stk@seznam.cz;Jihočeský kraj;Český Krumlov;NULL;NULL
530403;E & T Jihlava s.r.o.;Skrýšovská 1680;Pelhřimov;39301;702 190 009;emisepe@etjihlava.cz;Vysočina;Pelhřimov;NULL;NULL
530404;ICOM transport a.s.;Okružní 612;Humpolec;39601;567121111;info@icomtransport.cz;Vysočina;Humpolec;NULL;NULL
530410;Zdeněk Vlk;Rynárec 116;Rynárec;39401;722231258;zdenek.vlcak@tiscali.cz;Vysočina;Pelhřimov;NULL;NULL
530507;STK Mirotice s.r.o.;Družstevní 335;Mirotice;39801;382229094;reditel@stkmirotice.cz;Jihočeský kraj;Písek;NULL;NULL
530508;Tollinger s.r.o.;Hrejkovice 110;Hrejkovice;39859;382211089;stk@stkhrejkovice.cz;Jihočeský kraj;Milevsko;C,M1,N1,T,Z;CNG,LNG,LPG,Vznětový motor,Zážehový motor
530604;Alena Ládová - DOZER s.r.o.;Žižkova 117;Prachatice;38422;388320153;vb@stk-dozer.cz;Jihočeský kraj;Prachatice;M1,N1;CNG,LNG,LPG,Vznětový motor,Zážehový motor
530605;Alena Ládová - DOZER s.r.o.;Chlumany 100;Prachatice;38422;388320000;ch@stk-dozer.cz;Jihočeský kraj;Prachatice;C,M1,M2,M3,N1,N2,N3,T,Z;CNG,LNG,LPG,Vznětový motor,Zážehový motor
530607;Alena Ládová - DOZER s.r.o.;Vodňanská 964;Prachatice;38301;388310656;pt@stk-dozer.cz;Jihočeský kraj;Prachatice;M1,N1;CNG,LNG,LPG,Vznětový motor,Zážehový motor
530709;AUTOGAS - CENTRUM, spol. s r.o.;Heydukova 1269;Strakonice;38601;602 420 268;prochazka@autogascentrum.cz;Jihočeský kraj;Strakonice;M1,N1;CNG,LNG,LPG,Vznětový motor,Zážehový motor
530710;Vladimír Chylík;Vrbenská 62;Blatná;38801;777321488;vchylik@seznam.cz;Jihočeský kraj;Blatná;M1,M2,N1,N2;LPG,Vznětový motor,Zážehový motor
530711;ČSAD STTRANS a.s.;U Nádraží 984;Strakonice;38613;602 282 386;mlachkovic@sttrans.cz;Jihočeský kraj;Strakonice;C,M1,M2,M3,N1,N2,N3,T,Z;Vznětový motor
530713;Martin Sháněl;Radčice 26;Vodňany;38901;728663718;radciceshanel@seznam.cz;Jihočeský kraj;Vodňany;C,M1,M2,M3,N1,N2,N3,T,Z;LPG,Vznětový motor,Zážehový motor
530802;COMETT PLUS, spol. s r.o.;Chýnovská 2115;Tábor;39002;737262237;emise@comettplus.cz;Jihočeský kraj;Tábor;NULL;NULL
530806;SJP, spol. s r.o.;Stojslavice 4;STOJSLAVICE;39152;724008995+381218613;sjp@cbox.cz;Jihočeský kraj;Tábor;NULL;NULL
530809;EUROCONT CZ, spol. s r.o.;Všechov 2;Tábor;39131;381231251;eurocont@eurocont.cz;Jihočeský kraj;Tábor;NULL;NULL
540201;DP RENT  s.r.o.;Tepelská 551/5;Mariánské Lázně;35301;604917905, 354422048 ;kcermak@centrum.cz;Karlovarský kraj;Mariánské Lázně;NULL;NULL
540205;AUTOSERVIS KUBÍK s. r. o.;Střížov 42;Cheb;35002;354542669;auto.kubik@seznam.cz;Karlovarský kraj;Cheb;NULL;NULL
540206;Petr Borovec;Čelakovského;Aš;35201;731184119;borovec.honda@seznam.cz;Karlovarský kraj;Aš;NULL;NULL
540301;David Škultéty;Sedlecká 72;Karlovy Vary;36010;602506251;Autodieselservis@seznam.cz;Karlovarský kraj;Karlovy Vary;NULL;NULL
540303;Robert Pecina;Sadov - Lesov 1;Sadov;36001;776 307 787;robertpecina@seznam.cz;Karlovarský kraj;Karlovy Vary;C,M1,M2,M3,N1,N2,N3,T,Z;CNG,LPG,Vznětový motor,Zážehový motor
540306;LIGNETA energo s.r.o.;Miová 144;Mírová;35735;731827470;matousek@ligneta.cz;Karlovarský kraj;Karlovy Vary;M1,M2,M3,N1,N2,N3,T;CNG,Vznětový motor,Zážehový motor
540308;TÜV NORD Czech, s.r.o.;Hroznětínská 402/4;Karlovy Vary;36004;353449475;bublik@tuev-nord.cz;Karlovarský kraj;Karlovy Vary;NULL;NULL
540311;Robert Pecina;kpt. Jaroše 27;Karlovy Vary;36001;776307787;robertpecina@seznam.cz;Karlovarský kraj;Karlovy Vary;NULL;NULL
540312;Dopravní podnik Karlovy Vary, a.s.;Sportovní 656/1;Karlovy Vary;36009;353505354;hudec@dpkv.cz;Karlovarský kraj;Karlovy Vary;C,M1,M2,M3,N1,N2,N3,T,Z;CNG,Vznětový motor,Zážehový motor
540313;Jiří Košler;Malé Náměstí 432;Toužim;36401;602130366;kosler@seznam.cz;Karlovarský kraj;Karlovy Vary;NULL;NULL
540314;MP CAR SERVICE s.r.o.;Kfely 92;Ostrov;36301;420 773 207 941;info@car-servis-ostrov.cz;Karlovarský kraj;Ostrov;NULL;NULL
540401;Agrowest a.s.;Dr.Sedláka 779/III;Klatovy;33901;724132840;stkagro@agrowest.com;Plzeňský kraj;Klatovy;NULL;NULL
540403;Stanislav Polena;Komenského 203;Horažďovice;34101;603148009;spolena@seznam.cz;Plzeňský kraj;Horažďovice;C,M1,M2,M3,N1,N2,N3,T,Z;Vznětový motor,Zážehový motor
540404;AUTO KALNÝ s.r.o.;Čímice 77;Sušice;34201;376596163;info@autokalny.cz;Plzeňský kraj;Sušice;NULL;NULL
540409;Martina Chaloupková-MARA;K Letišti 670;Klatovy;33901;739298956;mara@mara-klatovy.cz;Plzeňský kraj;Klatovy;M1,N1;CNG,LNG,LPG,Vznětový motor,Zážehový motor
540410;Václav Matějovský;Nádražní 1309;Sušice;34201;721546263;pneumatejovsky@seznam.cz;Plzeňský kraj;Sušice;NULL;NULL
540411;Pavel Dražka;Nádražní 1309;Sušice;34201;376387037;info@stksusice.cz;Plzeňský kraj;Sušice;NULL;NULL
540514;Plzeňská STK, s.r.o.;Koterovská 156a;Plzeň;32600;604209835;suchy@stk-plzen.cz;Plzeňský kraj;Plzeň;C,M1,M2,M3,N1,N2,N3,T,Z;CNG,LPG,Vznětový motor,Zážehový motor
540515;Střední průmyslová škola dopravní, Plzeň, Karlovar;Průkopníků 290;Plzeň;33200;377520253;emise@dopskopl-kr.cz;Plzeňský kraj;Plzeň;M1,N1,T;CNG,LPG,Vznětový motor,Zážehový motor
540516;Bammer trade a.s.;Borská č.p.2964;Plzeň;30100;724517185;martin.trmota@skodagroup.com;Plzeňský kraj;Plzeň;NULL;NULL
540606;DEKRA CZ a.s.;Tř. 1. máje 700;Přeštice;33401;377982326;info@stkprestice.cz;Plzeňský kraj;Přeštice;NULL;NULL
540704;SP-KV AUTO s.r.o;Plzeňská 150;Třemošná;33011;724252009;roth@spkvauto.cz;Plzeňský kraj;Nýřany;NULL;NULL
540706;Volvo Group Czech Republic, s.r.o.;"Průmyslová zóna ,,U Mexika"" 1308";Nýřany;33023;724483210;martin.meloun@volvo.com;Plzeňský kraj;Nýřany;NULL;NULL
540802;Jana Ptáková;Plzeňská 23;Mýto;33805;371750598 + 607828191;fkhmyto@tiscali.cz;Plzeňský kraj;Rokycany;NULL;NULL
540906;Chodovská STK s.r.o.;Vintířovská 1119;Chodov;35735;352 665 111;stkchodov@seznam.cz;Karlovarský kraj;Sokolov;NULL;NULL
541006;Václav Toman;Plzeňská 668;Bor;34802;374616190;emise.toman@atlas.cz;Plzeňský kraj;Tachov;NULL;NULL
550104;Ivan Zahrádka;Sad 5. května 472;Cvikov;47154;487751666;autocentrum.zahradka@seznam.cz;Liberecký kraj;Nový Bor;M1,M2,M3,N1,N2,N3,T;CNG,LPG,Vznětový motor,Zážehový motor
550105;EMISE LI s.r.o.;Žitavská 3112;Česká Lípa;47001;722457446;ceska.lipa@stkcl.cz;Liberecký kraj;Česká Lípa;M1,N1;Vznětový motor,Zážehový motor
550208;Petr Kuhn;Dělnická 1875/59;Děčín;40502;608909099;k@dc-stk-kuhn.cz;Ústecký kraj;Děčín;NULL;NULL
550210;Autoservis Menšík s.r.o.;Libverda 193;Děčín;40502;603469368;auto@servismensik.cz;Ústecký kraj;Děčín;NULL;NULL
550211;AUTO BASIS s.r.o.;Teplická 211a/205;Děčín;40502;608057253;k.242@seznam.cz;Ústecký kraj;Děčín;M1,M2,N1,N2,T;Vznětový motor,Zážehový motor
550212;Dopravní zdravotnická služba s.r.o.;2. polské armády 627/15;Rumburk;40801;412332421;dzsrbk@seznam.cz;Ústecký kraj;Rumburk;M1,N1;Vznětový motor,Zážehový motor
550213;Auto Anex s. r. o.;Žerotínova 378;Děčín;40501;734757800;ales.horacek@autoanex.cz;Ústecký kraj;Děčín;NULL;NULL
550215;CAR EMISE s.r.o.;Teplická 137;Děčín;40505;608981982;caremise@seznam.cz;Ústecký kraj;Děčín;M1,M2,N1,N2;Vznětový motor,Zážehový motor
550307;KŠV GROUP s.r.o.;Obchodní zóna 250;Otvice;43111;474629285;servis@ksv-cv.cz;Ústecký kraj;Chomutov;NULL;NULL
550308;Pavel Švamberg;Chomutovská 553;Klášterec nad Ohří;43151;603871290;ap_servis@centrum.cz;Ústecký kraj;Kadaň;NULL;NULL
550309;HELVE s.r.o.;Spořická 480;Spořice;43101;474623564;stksporice@seznam.cz;Ústecký kraj;Chomutov;NULL;NULL
550310;Boris Liška;Málkov 106;Málkov;43001;777227121;borisl@seznam.cz;Ústecký kraj;Chomutov;M1,M2,M3,N1,N2,N3,T;Vznětový motor,Zážehový motor
550406;PNEU HNÍDEK s.r.o.;Knoflíková 2814/8a;Jablonec nad Nisou;46601;483320320;servis@pneuhnidek.cz;Liberecký kraj;Jablonec nad Nisou;NULL;NULL
550408;Radek Gabera;Smetanova 4260/46;Jablonec nad Nisou;46601;607781887;radek.gabera@seznam.cz;Liberecký kraj;Jablonec nad Nisou;M1,N1,T;Vznětový motor,Zážehový motor
550501;MT Oil, s.r.o.;Pěnčín 145;Pěnčín;46345;485177251;mtoil@mybox.cz;Liberecký kraj;Turnov;NULL;NULL
550506;EMISE LI s.r.o.;Londýnská;Liberec;46001;601159856;liberec@stkcl.cz;Liberecký kraj;Liberec;M1,N1,Z;CNG,LNG,LPG,Vznětový motor,Zážehový motor
550507;Aleš Kabátek;Sobotice 15;Český Dub;46343;603445869;ales.kabatek@volny.cz;Liberecký kraj;Liberec;C,M1,M2,N1,N2,T,Z;CNG,LNG,LPG,Vznětový motor,Zážehový motor
550508;Eva Vazačová;Kateřinská 152;Liberec;46014;602306830;autovazi@seznam.cz ;Liberecký kraj;Liberec;M1,M2,N1,N2,Z;Vznětový motor,Zážehový motor
550606;Auto Krepčík, s.r.o.;Žižkova 2493;Roudnice nad Labem;41301;416 831 900;emise@honda-roudnice.cz;Ústecký kraj;Roudnice nad Labem;NULL;NULL
550607;TOP - auto - LT s.r.o.;Mlékojedská 1594/2;Litoměřice;41201;4,20778E+11;topauto.fiat@centrum.cz;Ústecký kraj;Litoměřice;NULL;NULL
550608;IVESUR Česká republika, a.s.;U Trati 2213;Litoměřice;41201;416535499;stk3532@seznam.cz;Ústecký kraj;Litoměřice;NULL;NULL
550701;AUTORENOVA ŽATEC, společnost s ručením omezeným;Osvoboditelů 721;Žatec;43801;415 710 221;autorenovazatec@autorenovazatec.cz;Ústecký kraj;Žatec;NULL;NULL
550703;"""K H K  ŽATEC"", s.r.o.";Čeradická 2031;Žatec;43801;415 712 573;khkzatec@iol.cz;Ústecký kraj;Žatec;NULL;NULL
550704;ZÁBOREC spol. s r.o.;Lipová 42;Libčeves;43926;415692111;zaborecsro@seznam.cz;Ústecký kraj;Louny;NULL;NULL
550801;AUTOOPRAVNA Peleška s.r.o.;Dělnická 43;Most - Velebudice;43462;602 407 776;vladimirpeleska@seznam.cz ;Ústecký kraj;Most;NULL;NULL
550806;AUTOCENTRUM Hůrka s.r.o.;Čepirožská 5;Most;43401;602142623;m.hurka@autocentrumhurka.cz;Ústecký kraj;Most;NULL;NULL
550809;JT SERVICE company s.r.o.;Nádražní 2186;Litvínov;43601;724632496;jpelc@jtservicecompany.cz;Ústecký kraj;Litvínov;M1,M2,M3,N1,N2,N3,T;Vznětový motor
550811;Vladimír Fořt;Podkrušnohorská 7;Litvínov;43542;732381476;autoservisfort@seznam.cz;Ústecký kraj;Litvínov;M1,N1;LPG,Vznětový motor,Zážehový motor
550813;SME Litvínov s.r.o.;Litvínov;Litvínov;43601;4,20722E+11;Autoservisfortpodpora@gmail.com;Ústecký kraj;Litvínov;M1,N1;Vznětový motor,Zážehový motor
550814;AUTOCENTRUM LITVÍNOV, s.r.o.;Mlýnská 272;Litvínov;43542;604 844 484;autocentrum.litvinov@seznam.cz;Ústecký kraj;Litvínov;C,M1,M2,N1,N2,T;CNG,LPG,Vznětový motor,Zážehový motor
550815;KHK AUTOMAX s.r.o.;Československé armády 1290;Most;43401;774000892;khkautomax@seznam.cz;Ústecký kraj;Most;NULL;NULL
550816;Jan Macháček;Čepirožská 57;Most, Čepirohy ;43401;608 979 733;autohonzaauto@seznam.cz;Ústecký kraj;Most;NULL;NULL
550817;AUTODIAG MOST s.r.o.;Zahradní 3332;Most;43401;775943232;autodiag.most@seznam.cz;Ústecký kraj;Most;NULL;NULL
550906;MESNADA SERVICE s.r.o.;Proboštovská 537;Proboštov;41712;602473597;josef.probostov@gmail.com;Ústecký kraj;Teplice;NULL;NULL
551001;Dopravní podnik města Ústí nad Labem a.s.;JATEČNÍ 426;Ústí nad Labem;40019;607542061;socha@dpmul.cz;Ústecký kraj;Ústí nad Labem;NULL;NULL
551005;Scania Czech Republic s.r.o.;Žižkova 294;Ústí nad Labem;40001;739543629;miloslav.koubek@scania.cz;Ústecký kraj;Ústí nad Labem;NULL;NULL
560106;Eva Musilová;Kožlí 100;Kožlí;58293;731 133 272;evikmusilova78@gmail.com;Vysočina;Světlá nad Sázavou;M1,N1,T;Vznětový motor,Zážehový motor
560201;Dopravní podnik města Hradce Králové, a.s.;Pouchovská 153/52;Hradec Králové;50003;495089249;tuzil@dpmhk.cz;Královéhradecký kraj;Hradec Králové;NULL;NULL
560205;GASAUTO s.r.o.;Říční 413/4;Hradec Králové;50002;495213684;gasauto@seznam.cz;Královéhradecký kraj;Hradec Králové;NULL;NULL
560302;Autoservis N & N s.r.o.;Krouna 124;Krouna;53943;731526551;nekvindakarel@seznam.cz;Pardubický kraj;Hlinsko;NULL;NULL
560306;AUFHAM s.r.o.;Na Ostrově 177;Chrudim;53701;608696662;aufham@seznam.cz;Pardubický kraj;Chrudim;NULL;NULL
560307;STK Vincenci s.r.o.;Vítězslava Nováka 621;Skuteč;53973;725442989;stkvincenci@seznam.cz;Pardubický kraj;Chrudim;NULL;NULL
560401;AGRO SLATINY a.s.;Průmyslová 1256;Jičín;50601;493522434;nakladni@stkjicin.cz;Královéhradecký kraj;Jičín;C,M1,M2,M3,N1,N2,N3,T,Z;CNG,LPG,Vznětový motor,Zážehový motor
560404;Lužanská zemědělská a.s.;Úlibice;Úlibice;50707;603289408;sklad.luzanska@seznam.cz;Královéhradecký kraj;Jičín;NULL;NULL
560406;All Cars Nová Paka s.r.o.;Kumburský Újezd 90;Nová Paka;50901;725699599;info@stknp.cz ;Královéhradecký kraj;Nová Paka;NULL;NULL
560501;Obchodní družstvo Impro;Končiny 111;Zábrodí;54941;491445229;autoservis@odimpro.com;Královéhradecký kraj;Náchod;NULL;NULL
560505;STANICE MĚŘENÍ EMISÍ KUTÍK, s.r.o.;Jetřichov 227;Jetřichov;54983;491582041;emise@stkjetrichov.cz;Královéhradecký kraj;Broumov;NULL;NULL
560606;Dopravní podnik města Pardubic a.s.;Teplého 2141;Pardubice;53020;466899246;dpmp@dpmp.cz;Pardubický kraj;Pardubice;NULL;NULL
560612;Zdeněk Dědič;Brozany 124;Staré Hradiště;53352;466415758;dedic-ase@volny.cz;Pardubický kraj;Pardubice;NULL;NULL
560613;Libuše Mrázková;Hradištská 551;Pardubice;53351;466415536;smeliba@seznam.cz;Pardubický kraj;Pardubice;NULL;NULL
560615;Tomáš Doležal;Doubravice 2;Pardubice;53353;603473878;auto.td@tiscali.cz;Pardubický kraj;Pardubice;NULL;NULL
560616;Autocheck s.r.o.;Fáblovka 404;Pardubice;53352;466265323;info@stk-autocheck.cz;Pardubický kraj;Pardubice;NULL;NULL
560617;Aleš Matoušek;Husova 57;Holice;53401;723243979;mates.jeleni@seznam.cz;Pardubický kraj;Holice;NULL;NULL
560701;Petr Florian;Ekologická 348;Rychnov nad Kněžnou;51601;493035518;tachografyrk@seznam.cz;Královéhradecký kraj;Rychnov nad Kněžnou;NULL;NULL
560702;FAMA - STK, s.r.o.;Ekologická 348;Rychnov nad Kněžnou;51601;604477452;stkfama@eix.cz;Královéhradecký kraj;Rychnov nad Kněžnou;NULL;NULL
560703;P R E S T O, spol. s r.o.;Soukenická 242;Rychnov nad Kněžnou;51601;494531340;autoservis@citroenrk.cz;Královéhradecký kraj;Rychnov nad Kněžnou;NULL;NULL
560803;Vladimír Belda;Jablonec nad Jizerou 800;Jablonec nad Jizerou;51243;603984670;info@autobelda.cz;Liberecký kraj;Jilemnice;NULL;NULL
560807;HAŠEK s.r.o.;Bělá 92;Mírová pod Kozákovem;51101;724042866;opravna.hasek@tiscali.cz;Liberecký kraj;Turnov;NULL;NULL
560809;Petr Havrda;Žlábek 24;Tatobity;51263;604237607;kx.petr@centrum.cz;Liberecký kraj;Turnov;NULL;NULL
560810;KONTAKT - služby motoristům, spol. s r.o.;Svobodova 2050;Turnov;51101;777760639;info@kontaktoil.cz;Liberecký kraj;Turnov;NULL;NULL
560902;Zemědělské družstvo Dolní Újezd;Dolní Újezd 471 ;Dolní Újezd;56961;721564068;emise@du.lit.cz;Pardubický kraj;Litomyšl;NULL;NULL
560904;ERGO, společnost s ručením omezeným;Trnavská 50;Chornice;56942;461322068;ergodilna@seznam.cz;Pardubický kraj;Moravská Třebová;NULL;NULL
560906;Josef Elisek;Nové sady 17;Moravská Třebová;57101;604980534;j.elisek@seznam.cz;Pardubický kraj;Moravská Třebová;NULL;NULL
560910;BON-CAR Svitavy, s.r.o.;U Tří mostů 847/7;Svitavy-Lány;56802;461550654;emise@boncar.cz;Pardubický kraj;Svitavy;M1,N1,T;LPG,Vznětový motor,Zážehový motor
561008;Centrum služeb pro silniční dopravu;Mladobucká 483;Trutnov;54102;499 732 913;stk.trutnov@cspsd.cz;Královéhradecký kraj;Trutnov;NULL;NULL
561012;KAD,spol. s r.o. Krkonošská automobilová doprava V;Vápenická 475;Vrchlabí;54341;499628961;info@kad.cz;Královéhradecký kraj;Vrchlabí;NULL;NULL
561013;BOS auto s.r.o.;Na Besedě 147;Trutnov;54101;499 397 179;odrobinak@bosauto.cz;Královéhradecký kraj;Trutnov;NULL;NULL
561102;Milan Doleček;Lukavice 326;Lukavice;56151;465621256;dolecek@letohrad.cz;Pardubický kraj;Žamberk;NULL;NULL
561108;Ing. Karel Maňas;Orlice 282;Letohrad;56151;4,20724E+11;karelmanas@centrum.cz;Pardubický kraj;Žamberk;NULL;NULL
570102;TEZAS servis a.s.;Mánesova 1;Boskovice;68012;739647860;vladimir.vaclavik@tezasservis.cz;Jihomoravský kraj;Boskovice;NULL;NULL
570103;MJM agro, a. s.;č. 169;Skalice nad Svitavou;67901;735791591;emise@mjm.cz;Jihomoravský kraj;Boskovice;NULL;NULL
570201;Antonín Kaňa;Kulkova 946/30;Brno;61400;776282596;a.kana@seznam.cz;Jihomoravský kraj;Brno;NULL;NULL
570205;Dopravní podnik města Brna, a.s.;Hviezdoslavova 1a;Brno;62700;543176135;gnikodem@dpmb.cz;Jihomoravský kraj;Brno;NULL;NULL
570206;Truck - servis Brno s.r.o.;Hájecká 14;Brno;61800;548122409;truckservisbrno@seznam.cz;Jihomoravský kraj;Brno;C,M1,M2,M3,N1,N2,N3,T,Z;CNG,LPG,Vznětový motor,Zážehový motor
570210;CARent, a.s.;Bělohorská 4317/46;Brno;63600;548141414;servis.brno@carent.cz;Jihomoravský kraj;Brno;NULL;NULL
570213;AM servis plus, a.s.;Kulkova 4263/2a;Brno;61500;725890849;amservis@amservis.cz;Jihomoravský kraj;Brno;NULL;NULL
570215;AZ SERVIS, a.s.;Kulkova 946/30;Brno;61400;739095123;petkuc@volny.cz;Jihomoravský kraj;Brno;C,M1,M2,M3,N1,N2,N3,T,Z;CNG,LPG,Vznětový motor,Zážehový motor
570216;Svatopluk Čerlík;Útěchovská 224/1;Brno;64400;604856605;radka.rajhradice@seznam.cz;Jihomoravský kraj;Brno;NULL;NULL
570220;TRESIME s.r.o.;Řípská 1310/11e;Brno;62700;533440180;tresime@seznam.cz;Jihomoravský kraj;Brno;C,M1,M2,M3,N1,N2,N3,T,Z;LPG,Vznětový motor,Zážehový motor
570224;THERMOSERVIS - TRANSPORT s.r.o.;Roviny 825/4;Brno;64300;774447000 + 543421134;technik03@thermoservis.cz;Jihomoravský kraj;Brno;NULL;NULL
570225;Auto Pokorný motors s.r.o.;Maříkova 564/46;Brno;62100;601566021+736515051;david.kyvir@hyundaivbrne.cz;Jihomoravský kraj;Brno;M1,N1;LPG,Vznětový motor,Zážehový motor
570226;SME Líšeň s.r.o.;Trnkova144a/2785;Brno;62800;544213702;stk3769@seznam.cz;Jihomoravský kraj;Brno;NULL;NULL
570227;Roman Lafant;Dlážděná 1013/22;Brno;64100;604996597;lafantroman@seznam.cz;Jihomoravský kraj;Brno;NULL;NULL
570228;EMISE Olomoucká s.r.o.;Olomoucká 1292/17a;Brno;61800;773770055;emiseolomoucka@seznam.cz;Jihomoravský kraj;Brno;M1,N1;CNG,LPG,Vznětový motor,Zážehový motor
570229;TRESIME s.r.o.;Řípská 1525/11g;Brno;62700;603712099 + 533440180;tresime@seznam.cz;Jihomoravský kraj;Brno;C,M1,M2,M3,N1,N2,N3,T,Z;CNG,LPG,Vznětový motor,Zážehový motor
570230;STK Klvač, s.r.o.;Jahodová 526/64;Brno;62000;725812888;stkklvac@seznam.cz;Jihomoravský kraj;Brno;C,T,Z;Vznětový motor
570304;ČSAD Tišnov, spol. s r.o.;Červený mlýn 1538;Tišnov;66601;549121112;emise@csad-tisnov.cz;Jihomoravský kraj;Tišnov;NULL;NULL
570306;Jan Hlavoň;Křiby 346;Tetčice;66417;775647733,6;emisehlavon@seznam.cz;Jihomoravský kraj;Rosice;M1,N1;LPG,Vznětový motor,Zážehový motor
570308;Josef Michl Motorsport;Tyršova 7a;Kuřim;66434;602779727;dmichl@michl-motorsport.cz;Jihomoravský kraj;Kuřim;NULL;NULL
570316;TRUCK TRADE spol. s r. o.;Evropská 677;Modřice;66442;727942373;m.cendelin@trucktrade.cz;Jihomoravský kraj;Šlapanice;C,M1,M2,M3,N1,N2,N3,T,Z;Vznětový motor
570318;PTH GROUP s.r.o.;areál mechanizačního střediska;Přísnotice;66463;608977047;stastna.h@email.cz;Jihomoravský kraj;Židlochovice;NULL;NULL
570320;DAJAN spol. s r.o.;Palackého 379;Tetčice;66417;546213856;stktetcice@seznam.cz;Jihomoravský kraj;Rosice;NULL;NULL
570321;STK Jiříkovice, s.r.o.;Rohlenka 250;Jiříkovice;66451;544212101;petr.kares@stkjirikovice.cz;Jihomoravský kraj;Šlapanice;NULL;NULL
570322;BĚLOHRADSKÝ spol. s r.o.;Brněnská 1242;Rosice;66501;546410475;stk3735@seznam.cz;Jihomoravský kraj;Rosice;NULL;NULL
570323;SME Kuřim s.r.o.;Tišnovská 1968/33;Kuřim;66434;4,20736E+11;stkkurim@seznam.cz;Jihomoravský kraj;Kuřim;NULL;NULL
570324;Ing. Karel Maňas;Areál spol. HERBASTAR s.r.o. Tišnovská 305;Kuřim;66434;724059122;karelmanas@centrum.cz;Jihomoravský kraj;Kuřim;NULL;NULL
570325;AUTO SANTON s.r.o.;Rohlenka 251;Jiříkovice;66451;544212110;petr.kares@powercars.cz;Jihomoravský kraj;Šlapanice;NULL;NULL
570326;AGRO SERVIS CZ, spol. s r.o.;U Sýpky 1;Rajhradice;66461;777743503;info@autoservis-rajhradice.cz;Jihomoravský kraj;Židlochovice;NULL;NULL
570327;PMA autoservis s.r.o.;Rosická 224;Říčany;66482;606467286;pma.autoservis@seznam.cz;Jihomoravský kraj;Rosice;M1,N1,T;CNG,LNG,LPG,Vznětový motor,Zážehový motor
570328;OTTAN, s.r.o.;Nádražní 25;Oslavany;66412;727 971 935;ottan@email.cz;Jihomoravský kraj;Ivančice;NULL;NULL
570401;AGROSERVIS, spol. s r.o.;Podivínská 1236;Velké Bílovice;69102;519346460;agroservis.bilovice@seznam.cz;Jihomoravský kraj;Břeclav;NULL;NULL
570402;AGROTEC a.s.;Brněnská 74;Hustopeče;69301;519402843;marak@agrotec.cz;Jihomoravský kraj;Hustopeče;NULL;NULL
570403;BORS BUS s.r.o.;Bratislavská 9;Hustopeče;69301;731606106;vykydal@bors.cz;Jihomoravský kraj;Hustopeče;NULL;NULL
570411;RO-MA cz s.r.o.;Jiráskova 13;Mikulov;69201;4,20602E+11;ro-ma-cz@seznam.cz;Jihomoravský kraj;Mikulov;NULL;NULL
570412;MIRDA CARS s.r.o.;Hraniční 732/189;Břeclav;69141;607576779;info@mirdacars.cz;Jihomoravský kraj;Břeclav;NULL;NULL
570414;Karel Zástěra;Hraniční, parcelní číslo 1243;Břeclav;69141;724009780;zasterakarel@seznam.cz;Jihomoravský kraj;Břeclav;M1,M2,M3,N1,N2,N3,T;Vznětový motor,Zážehový motor
570415;MIRDA CARS s.r.o.;Sovadinova 8;Břeclav;69002;607576779;info@mirdacars.cz;Jihomoravský kraj;Břeclav;NULL;NULL
570416;STK-SME Břeclav s.r.o.;Lidická 3;Břeclav;69002;601601611;stk.breclav@psota-znojmo.cz;Jihomoravský kraj;Břeclav;NULL;NULL
570503;Z-Group a.s.;třída Tomáše Bati 258;Zlín;76302;602779736;david.hanak@csadvs.cz;Zlínský kraj;Zlín;NULL;NULL
570504;PODHORAN LUKOV a.s.;Pod Kaštany 499;Zlín;76317;777 164 617;autoopravy@podhoran.cz;Zlínský kraj;Zlín;M1,M2,M3,N1,N2,N3,T;Vznětový motor,Zážehový motor
570505;PENTO, s.r.o.;Šternberská 300;Zlín;76302;577 106 022;pentozlin@pentozlin.cz;Zlínský kraj;Zlín;NULL;NULL
